time_ms,packet_delay_ms,normalized_delta_phi,is_replay,detected_by_threshold
7000,7.614635,0.017618,0,0
7100,0.476582,0.017176,0,0
7200,6.326640,0.016677,0,0
7300,3.680700,0.016168,0,0
7400,5.549604,0.015691,0,0
7500,2.813993,0.015169,0,0
7600,1.741376,0.014679,0,0
7700,5.454575,0.014157,0,0
7800,5.858640,0.013623,0,0
7900,6.356565,0.013137,0,0
8000,8.393753,0.012652,0,0
8100,7.380939,0.012158,0,0
8200,0.490346,0.011548,0,0
8300,6.942310,0.010980,0,0
8400,8.244877,0.010376,0,0
8500,3.795345,0.009820,0,0
8600,6.683562,0.009254,0,0
8700,7.931815,0.008685,0,0
8800,6.444684,0.008112,0,0
8900,6.555085,0.007462,0,0
9000,6.466260,0.006856,0,0
9100,1.656247,0.006310,0,0
9200,4.093160,0.005804,0,0
9300,7.903576,0.005241,0,0
9400,4.171321,0.004730,0,0
9500,5.896035,0.004136,0,0
9600,5.879741,0.003509,0,0
9700,4.937277,0.002991,0,0
9800,3.079581,0.002411,0,0
9900,2.417990,0.001829,0,0
10000,8.306665,0.001190,0,0
10100,2.601295,0.000527,0,0
10200,5.673670,0.000153,0,0
10300,0.284009,0.000797,0,0
10400,5.823760,0.001469,0,0
10500,1.104352,0.002159,0,0
10600,7.785280,0.002876,0,0
10700,7.537846,0.003484,0,0
10800,5.587956,0.004108,0,0
10900,4.261286,0.004799,0,0
11000,5.306372,0.005518,0,0
11100,3.222697,0.006154,0,0
11200,6.465490,0.006791,0,0
11300,4.722146,0.007469,0,0
11400,4.950496,0.008145,0,0
11500,1.726688,0.008734,0,0
11600,0.401800,0.009383,0,0
11700,8.108252,0.010048,0,0
11800,7.670433,0.010723,0,0
11900,2.576292,0.011283,0,0
12000,2.331999,0.011952,0,0
12100,3.789991,0.012498,0,0
12200,4.704443,0.013083,0,0
12300,7.144465,0.013710,0,0
12400,8.286436,0.014237,0,0
12500,3.639790,0.014720,0,0
12600,1.397991,0.015152,0,0
12700,2.685941,0.015600,0,0
12800,6.949987,0.016016,0,0
12900,3.358895,0.016436,0,0
13000,7.617536,0.016855,0,0
13100,6.414723,0.017202,0,0
13200,3.123086,0.017585,0,0
13300,8.480281,0.017888,0,0
13400,7.983239,0.018219,0,0
13500,4.469077,0.018539,0,0
13600,2.053639,0.018807,0,0
13700,7.939951,0.019127,0,0
13800,4.648187,0.019401,0,0
13900,6.306897,0.019658,0,0
14000,3.373108,0.019970,0,0
14100,6.745298,0.020209,0,0
14200,7.870333,0.020451,0,0
14300,6.234636,0.020666,0,0
14400,2.114970,0.020829,0,0
14500,3.559557,0.021048,0,0
14600,4.883111,0.021283,0,0
14700,7.261188,0.021489,0,0
14800,7.912552,0.021661,0,0
14900,6.064366,0.021758,0,0
15000,3.710655,0.021915,0,0
15100,6.711411,0.021937,0,0
15200,5.039751,0.021903,0,0
15300,6.495311,0.021955,0,0
15400,8.081399,0.022012,0,0
15500,4.465470,0.022050,0,0
15600,6.495642,0.022097,0,0
15700,6.669350,0.022123,0,0
15800,0.293911,0.022191,0,0
15900,3.320473,0.022195,0,0
16000,6.756922,0.022251,0,0
16100,3.315457,0.022335,0,0
16200,2.895741,0.022358,0,0
16300,8.902238,0.022388,0,0
16400,8.201606,0.022462,0,0
16500,1.749796,0.022492,0,0
16600,4.248384,0.022453,0,0
16700,8.937760,0.022400,0,0
16800,2.932703,0.022351,0,0
16900,4.520830,0.022252,0,0
17000,0.911147,0.022197,0,0
17100,6.511178,0.022139,0,0
17200,0.948984,0.022067,0,0
17300,1.552394,0.021978,0,0
17400,4.329905,0.021953,0,0
17500,8.514944,0.021942,0,0
17600,7.046575,0.021806,0,0
17700,0.619587,0.021673,0,0
17800,4.696891,0.021582,0,0
17900,5.521601,0.021463,0,0
18000,2.476828,0.021416,0,0
18100,7.981591,0.021281,0,0
18200,7.840498,0.021134,0,0
18300,1.389171,0.020928,0,0
18400,7.402019,0.020780,0,0
18500,3.707398,0.020641,0,0
18600,1.785114,0.020454,0,0
18700,3.048840,0.020298,0,0
18800,8.265461,0.020175,0,0
18900,8.870167,0.020020,0,0
19000,2.689075,0.019877,0,0
19100,5.365704,0.019748,0,0
19200,1.231484,0.019581,0,0
19300,0.860033,0.019446,0,0
19400,1.796047,0.019264,0,0
19500,0.447938,0.019076,0,0
19600,4.352219,0.018923,0,0
19700,4.909069,0.018725,0,0
19800,1.188861,0.018554,0,0
19900,6.880687,0.018422,0,0
20000,22.026664,0.078823,1,0
20100,5.987757,0.079043,0,0
20200,3.206320,0.079215,0,0
20300,8.037605,0.079283,0,0
20400,5.337210,0.079360,0,0
20500,57.010562,0.204435,1,0
20600,6.509943,0.204507,0,0
20700,2.045091,0.204512,0,0
20800,4.394312,0.204461,0,0
20900,4.417122,0.204359,0,0
21000,149.806297,0.403039,1,0
21100,4.027938,0.402821,0,0
21200,3.851537,0.402515,0,0
21300,6.477332,0.402055,0,0
21400,7.056311,0.401442,0,0
21500,86.296327,0.549069,1,0
21600,3.048148,0.548215,0,0
21700,6.379600,0.547175,0,0
21800,1.983905,0.545971,0,0
21900,6.874311,0.544578,0,0
22000,49.167072,0.661725,1,1
22100,3.408939,0.659993,0,1
22200,4.955861,0.658057,0,1
22300,1.661100,0.655952,0,1
22400,8.776585,0.653696,0,1
22500,45.824427,0.767255,1,1
22600,5.170323,0.764588,0,1
22700,7.919341,0.761731,0,1
22800,3.274484,0.758609,0,1
22900,0.917799,0.755292,0,1
23000,47.924667,0.869383,1,1
23100,7.388200,0.865512,0,1
23200,8.485025,0.861377,0,1
23300,3.775826,0.857044,0,1
23400,7.276265,0.852477,0,1
23500,38.846305,0.958130,1,1
23600,8.752727,0.953040,0,1
23700,1.204471,0.947699,0,1
23800,5.790379,0.942022,0,1
23900,6.275917,0.936016,0,1
24000,149.775644,0.871430,1,1
24100,6.124603,0.877638,0,1
24200,0.609134,0.883562,0,1
24300,4.401344,0.889184,0,1
24400,0.389102,0.894536,0,1
24500,50.915637,0.779562,1,1
24600,5.503266,0.784404,0,1
24700,4.804671,0.789065,0,1
24800,2.626504,0.793477,0,1
24900,6.198913,0.797620,0,1
25000,119.575184,0.626769,1,1
25100,2.619054,0.630488,0,1
25200,3.540499,0.634008,0,1
25300,6.759888,0.637318,0,1
25400,8.236104,0.640500,0,1
25500,172.933947,0.426294,1,0
25600,1.614700,0.429080,0,0
25700,1.858922,0.431791,0,0
25800,6.889331,0.434348,0,0
25900,0.303147,0.436751,0,0
26000,124.383443,0.260427,1,0
26100,8.310020,0.262571,0,0
26200,7.983914,0.264607,0,0
26300,5.208598,0.266594,0,0
26400,7.023278,0.268451,0,0
26500,112.983956,0.100789,1,0
26600,1.680220,0.102586,0,0
26700,8.291756,0.104368,0,0
26800,3.232092,0.106207,0,0
26900,7.932393,0.107913,0,0
27000,152.936489,0.091694,1,0
27100,4.972424,0.090003,0,0
27200,8.454828,0.088296,0,0
27300,0.482793,0.086625,0,0
27400,8.525985,0.084914,0,0
27500,172.911465,0.300283,1,0
27600,3.709859,0.298488,0,0
27700,5.150640,0.296579,0,0
27800,8.856852,0.294611,0,0
27900,0.622100,0.292541,0,0
28000,61.193609,0.418706,1,0
28100,3.848969,0.416502,0,0
28200,4.816304,0.414137,0,0
28300,0.996457,0.411632,0,0
28400,8.678371,0.409033,0,0
28500,41.315135,0.518882,1,0
28600,5.915388,0.516073,0,0
28700,8.503994,0.513179,0,0
28800,3.127535,0.510069,0,0
28900,7.301598,0.506795,0,0
29000,65.950015,0.635480,1,1
29100,7.190445,0.631906,0,1
29200,0.436033,0.628228,0,1
29300,0.950572,0.624352,0,1
29400,4.779178,0.620194,0,1
29500,7.563470,0.701536,1,1
29600,6.144151,0.697146,0,1
29700,1.366323,0.692505,0,1
29800,7.262081,0.687734,0,1
29900,8.415954,0.682795,0,1
30000,47.158126,0.794600,1,1
30100,8.804038,0.789142,0,1
30200,3.172408,0.783384,0,1
30300,5.319991,0.777449,0,1
30400,8.673943,0.771211,0,1
30500,100.451309,0.924300,1,1
30600,6.721756,0.917627,0,1
30700,7.911356,0.910719,0,1
30800,1.147200,0.903515,0,1
30900,6.274922,0.896020,0,1
31000,109.277051,0.945149,1,1
31100,6.538946,0.952836,0,1
31200,3.500697,0.960211,0,1
31300,0.622572,0.967259,0,1
31400,8.920714,0.974085,0,1
31500,70.547435,0.844924,1,1
31600,5.800417,0.851185,0,1
31700,1.001757,0.857187,0,1
31800,7.234535,0.862886,0,1
31900,1.723787,0.868417,0,1
32000,53.456583,0.751504,1,1
32100,3.249669,0.756457,0,1
32200,8.827087,0.761178,0,1
32299,6.879804,0.765667,0,1
32400,6.814787,0.769958,0,1
32500,63.717798,0.643756,1,1
32600,6.684004,0.647552,0,1
32700,4.900291,0.651197,0,1
32800,5.393577,0.654664,0,1
32900,1.827453,0.657975,0,1
33000,118.181855,0.487476,1,0
33100,2.424797,0.490416,0,0
33200,4.689356,0.493258,0,0
33300,1.692076,0.495988,0,0
33400,1.860302,0.498531,0,0
33500,79.373584,0.358104,1,0
33600,2.716665,0.360347,0,0
33700,7.390387,0.362489,0,0
33800,6.006584,0.364502,0,0
33900,3.608609,0.366352,0,0
34000,128.654134,0.186181,1,0
34100,4.663387,0.187939,0,0
34200,7.337473,0.189593,0,0
34300,8.247976,0.191223,0,0
34400,5.681671,0.192800,0,0
34500,163.814721,0.015591,1,0
34600,5.981577,0.014139,0,0
34700,6.045784,0.012645,0,0
34800,1.554984,0.011150,0,0
34900,7.878645,0.009618,0,0
35000,75.285363,0.147554,1,0
35100,4.075859,0.146059,0,0
35200,8.087190,0.144472,0,0
35300,4.389422,0.142843,0,0
35400,5.326331,0.141159,0,0
35500,76.914104,0.280249,1,0
35600,1.532489,0.278481,0,0
35700,5.775204,0.276662,0,0
35800,2.467587,0.274705,0,0
35900,5.934077,0.272738,0,0
36000,61.887283,0.399492,1,0
36100,2.139013,0.397385,0,0
36200,1.690013,0.395124,0,0
36300,6.441945,0.392777,0,0
36400,3.135363,0.390314,0,0
36500,56.001225,0.511831,1,0
36600,6.274976,0.509013,0,0
36700,4.227356,0.506195,0,0
36800,6.813831,0.503077,0,0
36900,1.393091,0.499915,0,0
37000,123.758642,0.674659,1,1
37100,8.246108,0.671159,0,1
37200,0.603588,0.667470,0,1
37300,2.244653,0.663612,0,1
37400,4.604118,0.659549,0,1
37500,7.636270,0.740891,1,1
37600,5.684207,0.736273,0,1
37700,7.847123,0.731478,0,1
37800,1.953082,0.726447,0,1
37900,2.404244,0.721221,0,1
38000,98.286492,0.873638,1,1
38100,7.941626,0.867962,0,1
38200,4.331051,0.861963,0,1
38300,3.668237,0.855689,0,1
38400,7.113147,0.849201,0,1
38500,162.187630,0.948942,1,1
38600,3.396987,0.955639,0,1
38700,4.935063,0.962066,0,1
38800,8.128957,0.968244,0,1
38900,2.959849,0.974066,0,1
39000,11.435673,0.890931,1,1
39100,0.717741,0.896225,0,1
39200,8.504207,0.901244,0,1
39300,6.925593,0.906092,0,1
39400,8.647240,0.910637,0,1
39500,121.279570,0.738813,1,1
39600,0.512752,0.742832,0,1
39700,8.796348,0.746646,0,1
39800,7.915928,0.750222,0,1
39900,4.703050,0.753563,0,1
40000,84.784175,0.609572,1,0
40100,6.559700,0.612503,0,0
40200,6.962736,0.615191,0,0
40300,4.424821,0.617744,0,0
40400,7.673386,0.620064,0,1
40500,44.465236,0.507263,1,0
40600,8.170894,0.509265,0,0
40700,1.092059,0.511166,0,0
40800,7.469121,0.512855,0,0
40900,8.243431,0.514366,0,0
41000,98.001880,0.358247,1,0
41100,5.702273,0.359475,0,0
41200,4.449815,0.360765,0,0
41300,2.182944,0.361853,0,0
41400,8.640368,0.362813,0,0
41500,102.014651,0.202915,1,0
41600,6.277810,0.203745,0,0
41700,5.803378,0.204530,0,0
41800,4.522862,0.205226,0,0
41900,4.377555,0.205914,0,0
42000,143.203518,0.012939,1,0
42100,6.368605,0.013495,0,0
42200,1.564355,0.014030,0,0
42300,7.733033,0.014540,0,0
42400,7.714078,0.015013,0,0
42500,136.605737,0.172768,1,0
42600,8.947754,0.172324,0,0
42700,2.041225,0.171771,0,0
42800,8.159963,0.171179,0,0
42900,4.267369,0.170537,0,0
43000,78.101742,0.311538,1,0
43100,7.257313,0.310708,0,0
43200,2.893063,0.309821,0,0
43300,1.659737,0.308865,0,0
43400,1.404609,0.307832,0,0
43500,76.616891,0.447220,1,0
43600,7.827292,0.445924,0,0
43700,1.916072,0.444516,0,0
43800,3.575383,0.442934,0,0
43900,7.204428,0.441178,0,0
44000,42.989475,0.553133,1,0
44100,2.280421,0.551142,0,0
44200,5.678990,0.549036,0,0
44300,5.242851,0.546770,0,0
44400,2.931848,0.544309,0,0
44500,68.301467,0.675637,1,1
44600,5.498460,0.672853,0,1
44700,2.780619,0.669798,0,1
44800,2.503930,0.666590,0,1
44900,4.404668,0.663207,0,1
45000,129.567144,0.842313,1,1
45100,7.225223,0.838486,0,1
45200,5.206434,0.834341,0,1
45300,2.293046,0.829954,0,1
45400,6.074491,0.825314,0,1
45500,8.286383,0.820491,0,1
45600,0.290010,0.815468,0,1
45700,7.181023,0.810156,0,1
45800,5.059615,0.804630,0,1
45900,0.546223,0.798875,0,1
46000,3.984203,0.792881,0,1
46100,8.996614,0.786640,0,1
46200,8.729419,0.780038,0,1
46300,4.491631,0.773269,0,1
46400,2.203175,0.766240,0,1
46500,0.672375,0.758963,0,1
46600,0.390579,0.751471,0,1
46700,1.832872,0.743729,0,1
46800,3.212948,0.735761,0,1
46900,5.282704,0.727640,0,1
47000,0.938226,0.719226,0,1
47100,2.459145,0.710653,0,1
47200,7.183108,0.701788,0,1
47300,5.280159,0.692700,0,1
47400,6.877083,0.683440,0,1
47500,2.333273,0.673982,0,1
47600,2.061058,0.664327,0,1
47700,1.041179,0.654528,0,1
47800,2.628760,0.644457,0,1
47900,4.773015,0.634171,0,1
48000,2.811794,0.623635,0,1
48100,2.779666,0.612943,0,0
48200,5.797679,0.602091,0,0
48300,0.785762,0.591049,0,0
48400,0.408962,0.579837,0,0
48500,4.516259,0.568513,0,0
48600,2.261076,0.557068,0,0
48700,3.448819,0.545387,0,0
48800,7.963534,0.533532,0,0
48900,7.421503,0.521562,0,0
49000,7.978110,0.509409,0,0
49100,7.816828,0.497096,0,0
49200,2.302981,0.484620,0,0
49300,2.327044,0.472047,0,0
49400,6.100666,0.459323,0,0
49500,0.936468,0.446433,0,0
49600,2.670838,0.433461,0,0
49700,0.627297,0.420313,0,0
49800,7.180798,0.407002,0,0
49900,5.444761,0.393531,0,0
50000,8.816500,0.379991,0,0
50100,0.946764,0.366288,0,0
50200,4.865268,0.352542,0,0
50300,4.208786,0.338664,0,0
50400,8.878991,0.324711,0,0
50500,7.147771,0.310618,0,0
50600,3.841845,0.296495,0,0
50700,3.490024,0.282261,0,0
50800,1.762667,0.267914,0,0
50900,6.116994,0.253495,0,0
51000,7.898365,0.239005,0,0
51100,0.310458,0.224467,0,0
51200,7.577271,0.209800,0,0
51300,8.015431,0.195108,0,0
51400,0.350766,0.180390,0,0
51500,8.251375,0.165627,0,0
51600,0.291444,0.150766,0,0
51700,4.252741,0.135832,0,0
51800,7.111122,0.120901,0,0
51900,5.826324,0.105945,0,0
52000,8.233090,0.090963,0,0
52100,6.852745,0.075937,0,0
52200,8.323739,0.060889,0,0
52300,0.459105,0.045846,0,0
52400,3.775901,0.030863,0,0
52500,1.986912,0.015829,0,0
52600,1.459681,0.000823,0,0
52700,8.718521,0.014237,0,0
52800,5.703932,0.029319,0,0
52900,4.247724,0.044325,0,0
53000,5.302740,0.059366,0,0
53100,0.496211,0.074366,0,0
53200,1.369045,0.089380,0,0
53300,0.777716,0.104371,0,0
53400,7.912098,0.119254,0,0
53500,4.269179,0.134131,0,0
53600,2.907163,0.148997,0,0
53700,4.158377,0.163812,0,0
53800,4.450271,0.178529,0,0
53900,6.726089,0.193211,0,0
54000,8.654833,0.207920,0,0
54100,6.584985,0.222555,0,0
54200,5.452002,0.237107,0,0
54300,5.193237,0.251578,0,0
54400,2.077219,0.265983,0,0
54500,3.165984,0.280333,0,0
54600,2.852997,0.294565,0,0
54700,2.155160,0.308739,0,0
54800,6.813090,0.322779,0,0
54900,2.122965,0.336752,0,0
55000,2.016184,0.350701,0,0
55100,7.356811,0.364475,0,0
55200,7.447874,0.378204,0,0
55300,3.160948,0.391784,0,0
55400,1.167206,0.405242,0,0
55500,8.898940,0.418624,0,0
55600,2.756792,0.431858,0,0
55700,3.466952,0.445003,0,0
55800,5.915169,0.457987,0,0
55900,6.548520,0.470762,0,0
56000,5.389304,0.483406,0,0
56100,4.134552,0.495951,0,0
56200,2.423199,0.508395,0,0
56300,4.168953,0.520660,0,0
56400,5.953400,0.532756,0,0
56500,7.899845,0.544666,0,0
56600,1.537240,0.556418,0,0
56700,1.597526,0.568002,0,0
56800,7.247192,0.579394,0,0
56900,3.309710,0.590617,0,0
57000,1.262222,0.601665,0,0
57100,8.424457,0.612470,0,0
57200,6.339909,0.623120,0,1
57300,1.257039,0.633553,0,1
57400,4.121153,0.643817,0,1
57500,2.449961,0.653811,0,1
57600,7.477773,0.663615,0,1
57700,7.730571,0.673307,0,1
57800,6.765722,0.682755,0,1
57900,1.579570,0.691969,0,1
58000,6.918287,0.701036,0,1
58100,2.884015,0.709817,0,1
58200,2.246223,0.718395,0,1
58300,6.076852,0.726816,0,1
58400,3.821178,0.735015,0,1
58500,3.893799,0.742991,0,1
58600,8.914945,0.750753,0,1
58700,1.792290,0.758270,0,1
58800,3.556139,0.765625,0,1
58900,6.525860,0.772732,0,1
59000,0.711086,0.779595,0,1
59100,2.000519,0.786161,0,1
59200,5.438667,0.792440,0,1
59300,7.652291,0.798516,0,1
59400,4.450330,0.804380,0,1
59500,5.040660,0.810001,0,1
59600,0.784647,0.815369,0,1
59700,7.811036,0.820420,0,1
59800,2.683613,0.825168,0,1
59900,1.233270,0.829723,0,1
60000,6.587491,0.834074,0,1
0,3.882896,0.031821,0,0
100,2.126049,0.031823,0,0
200,1.793460,0.031808,0,0
300,3.160252,0.031839,0,0
400,8.017560,0.031848,0,0
500,1.123497,0.031854,0,0
600,3.233830,0.031891,0,0
700,5.901141,0.031878,0,0
800,2.092813,0.031828,0,0
900,4.432538,0.031806,0,0
1000,3.212039,0.031747,0,0
1100,4.719018,0.031679,0,0
1200,1.597407,0.031608,0,0
1300,6.413917,0.031535,0,0
1400,4.088705,0.031443,0,0
1500,3.280406,0.031332,0,0
1600,7.368574,0.031238,0,0
1700,4.501090,0.031107,0,0
1800,4.984617,0.031028,0,0
1900,6.349901,0.030961,0,0
2000,4.068366,0.030930,0,0
2100,4.257342,0.030831,0,0
2200,4.119983,0.030792,0,0
2300,4.562171,0.030717,0,0
2400,1.072212,0.030684,0,0
2500,7.089980,0.030668,0,0
2600,4.913093,0.030626,0,0
2700,0.864329,0.030573,0,0
2800,5.802955,0.030468,0,0
2900,6.025313,0.030334,0,0
3000,5.938956,0.030209,0,0
3100,2.198755,0.030153,0,0
3200,4.222459,0.030020,0,0
3300,3.751619,0.029893,0,0
3400,5.088833,0.029697,0,0
3500,2.718930,0.029454,0,0
3600,3.750759,0.029242,0,0
3700,7.042349,0.029012,0,0
3800,6.456060,0.028798,0,0
3900,4.722236,0.028563,0,0
4000,1.895704,0.028340,0,0
4100,7.411488,0.028084,0,0
4200,1.964230,0.027806,0,0
4300,7.720209,0.027529,0,0
4400,5.693390,0.027217,0,0
4500,1.035045,0.026893,0,0
4600,0.433611,0.026564,0,0
4700,3.885579,0.026257,0,0
4800,1.000287,0.025918,0,0
4900,6.816430,0.025619,0,0
5000,0.489070,0.025333,0,0
5100,3.970491,0.025049,0,0
5200,2.711581,0.024667,0,0
5300,3.327066,0.024319,0,0
5400,3.594193,0.023996,0,0
5500,6.885663,0.023648,0,0
5600,2.568192,0.023342,0,0
5700,3.220852,0.022975,0,0
5800,4.580351,0.022633,0,0
5900,5.490176,0.022251,0,0
6000,8.623299,0.021860,0,0
6100,0.524604,0.021493,0,0
6200,1.396871,0.021110,0,0
6300,3.958782,0.020722,0,0
6400,6.482603,0.020305,0,0
6500,2.643418,0.019937,0,0
6600,5.108610,0.019570,0,0
6700,6.013164,0.019199,0,0
6800,6.192039,0.018865,0,0
6900,1.052314,0.018530,0,0
7000,3.135613,0.018203,0,0
7100,4.228830,0.017844,0,0
7200,1.489406,0.017521,0,0
7300,6.441618,0.017140,0,0
7400,5.268985,0.016836,0,0
7500,0.387823,0.016485,0,0
7600,8.682885,0.016142,0,0
7700,5.065991,0.015784,0,0
7800,0.954306,0.015443,0,0
7900,6.917527,0.015102,0,0
8000,8.140710,0.014713,0,0
8100,4.992473,0.014349,0,0
8200,2.863861,0.013957,0,0
8300,1.424602,0.013560,0,0
8400,1.574722,0.013164,0,0
8500,5.900995,0.012770,0,0
8600,4.170090,0.012388,0,0
8700,7.023099,0.011990,0,0
8800,3.694573,0.011613,0,0
8900,8.422978,0.011175,0,0
9000,0.522825,0.010797,0,0
9100,0.553380,0.010457,0,0
9200,2.722420,0.010024,0,0
9300,3.984642,0.009571,0,0
9400,4.384638,0.009085,0,0
9500,4.761460,0.008621,0,0
9600,2.099951,0.008171,0,0
9700,1.719368,0.007664,0,0
9800,2.585747,0.007275,0,0
9900,3.610612,0.006835,0,0
10000,7.146199,0.006424,0,0
10100,4.752878,0.006003,0,0
10200,6.476387,0.005547,0,0
10300,5.611848,0.005074,0,0
10400,1.766370,0.004711,0,0
10500,2.886182,0.004354,0,0
10600,8.237498,0.003999,0,0
10700,6.598057,0.003668,0,0
10800,4.277125,0.003326,0,0
10900,1.067154,0.002975,0,0
11000,5.794237,0.002562,0,0
11100,8.228630,0.002211,0,0
11200,3.187967,0.001891,0,0
11300,5.796481,0.001577,0,0
11400,7.317511,0.001268,0,0
11500,6.503748,0.001008,0,0
11600,1.222155,0.000720,0,0
11700,1.726059,0.000405,0,0
11800,6.974298,0.000176,0,0
11900,3.950071,0.000156,0,0
12000,0.765906,0.000409,0,0
12100,5.253359,0.000682,0,0
12200,7.666207,0.000961,0,0
12300,8.959069,0.001242,0,0
12400,6.657517,0.001483,0,0
12500,6.185221,0.001757,0,0
12600,2.104628,0.002020,0,0
12700,0.885723,0.002272,0,0
12800,0.902636,0.002516,0,0
12900,5.344208,0.002727,0,0
13000,8.667080,0.003000,0,0
13100,6.797728,0.003294,0,0
13200,7.229606,0.003522,0,0
13300,8.249551,0.003826,0,0
13400,3.881653,0.004041,0,0
13500,0.810671,0.004289,0,0
13600,0.717115,0.004518,0,0
13700,4.808510,0.004731,0,0
13800,7.989350,0.004967,0,0
13900,3.125324,0.005196,0,0
14000,3.641068,0.005427,0,0
14100,2.321546,0.005684,0,0
14200,5.086381,0.005890,0,0
14300,6.499855,0.006165,0,0
14400,7.401629,0.006432,0,0
14500,2.828817,0.006695,0,0
14600,4.513991,0.006940,0,0
14700,4.855346,0.007103,0,0
14800,8.256604,0.007280,0,0
14900,0.711432,0.007457,0,0
15000,8.278566,0.007664,0,0
15100,6.057281,0.007887,0,0
15200,3.531137,0.008068,0,0
15300,8.847360,0.008252,0,0
15400,3.028343,0.008451,0,0
15500,2.213621,0.008630,0,0
15600,8.028377,0.008857,0,0
15700,8.624606,0.009073,0,0
15800,5.882835,0.009327,0,0
15900,7.327208,0.009568,0,0
16000,7.701925,0.009737,0,0
16100,1.267098,0.009944,0,0
16200,1.863553,0.010116,0,0
16300,6.916663,0.010299,0,0
16400,7.557572,0.010472,0,0
16500,2.644261,0.010631,0,0
16600,1.878827,0.010762,0,0
16700,7.790468,0.010927,0,0
16800,8.510840,0.011106,0,0
16900,1.220460,0.011364,0,0
17000,3.511672,0.011628,0,0
17100,6.727906,0.011881,0,0
17200,8.980712,0.012115,0,0
17300,1.250326,0.012332,0,0
17400,2.336763,0.012631,0,0
17500,3.681731,0.012865,0,0
17600,0.902392,0.013130,0,0
17700,1.767372,0.013459,0,0
17800,3.416232,0.013783,0,0
17900,4.606101,0.014113,0,0
18000,8.230510,0.014460,0,0
18100,6.054117,0.014762,0,0
18200,8.682137,0.015079,0,0
18300,0.420348,0.015402,0,0
18400,2.955401,0.015694,0,0
18500,0.553834,0.015980,0,0
18600,8.427088,0.016253,0,0
18700,8.154433,0.016491,0,0
18800,1.692872,0.016728,0,0
18900,8.442503,0.016929,0,0
19000,5.193874,0.017101,0,0
19100,1.501271,0.017315,0,0
19200,5.578000,0.017473,0,0
19300,8.245552,0.017685,0,0
19400,2.152129,0.017899,0,0
19500,5.292824,0.018125,0,0
19600,1.940246,0.018327,0,0
19700,4.151497,0.018593,0,0
19800,3.785956,0.018842,0,0
19900,6.233920,0.019030,0,0
20000,124.653379,0.159565,1,0
20100,2.308286,0.159320,0,0
20200,1.099460,0.159004,0,0
20300,2.279705,0.158708,0,0
20400,5.146126,0.158307,0,0
20500,14.414791,0.248926,1,0
20600,5.968547,0.248464,0,0
20700,2.867811,0.247887,0,0
20800,4.386039,0.247191,0,0
20900,7.872415,0.246471,0,0
21000,84.162247,0.392209,1,0
21100,4.098043,0.391288,0,0
21200,6.576261,0.390228,0,0
21300,3.410446,0.389032,0,0
21400,3.532298,0.387709,0,0
21500,124.415291,0.564884,1,0
21600,1.293297,0.563299,0,0
21700,2.375429,0.561561,0,0
21800,4.929967,0.559598,0,0
21900,8.261722,0.557469,0,0
22000,121.633676,0.731594,1,1
22100,1.749862,0.729156,0,1
22200,6.903037,0.726443,0,1
22300,7.303048,0.723488,0,1
22400,8.041174,0.720293,0,1
22500,29.322257,0.819811,1,1
22600,4.597843,0.816142,0,1
22700,8.150281,0.812222,0,1
22800,8.359942,0.808120,0,1
22900,2.759764,0.803751,0,1
23000,46.322510,0.915585,1,1
23100,7.554736,0.910729,0,1
23200,2.667913,0.905623,0,1
23300,6.922842,0.900210,0,1
23400,4.161597,0.894465,0,1
23500,93.055469,0.957886,1,1
23600,1.495490,0.963870,0,1
23700,3.917388,0.969560,0,1
23800,3.376649,0.974942,0,1
23900,0.463656,0.979999,0,1
24000,165.694184,0.773386,1,1
24100,5.517808,0.777880,0,1
24200,2.463570,0.782132,0,1
24300,2.928220,0.786158,0,1
24400,3.342960,0.789881,0,1
24500,20.204087,0.697732,1,1
24600,8.532502,0.701046,0,1
24700,8.966753,0.704163,0,1
24800,7.850755,0.707044,0,1
24900,5.950224,0.709707,0,1
25000,142.574028,0.519072,1,0
25100,3.915069,0.521353,0,0
25200,5.003345,0.523414,0,0
25300,7.737092,0.525429,0,0
25400,3.776525,0.527298,0,0
25500,52.218200,0.407846,1,0
25600,3.703979,0.409395,0,0
25700,8.182596,0.410813,0,0
25800,8.923601,0.412093,0,0
25900,0.764747,0.413304,0,0
26000,115.760668,0.242723,1,0
26100,6.942648,0.243736,0,0
26200,6.685114,0.244731,0,0
26300,8.864472,0.245590,0,0
26400,5.700982,0.246386,0,0
26500,126.039938,0.067247,1,0
26600,7.733286,0.067908,0,0
26700,6.090791,0.068515,0,0
26800,8.967032,0.069124,0,0
26900,1.694083,0.069731,0,0
27000,132.533030,0.114758,1,0
27100,1.354069,0.114106,0,0
27200,6.025603,0.113473,0,0
27300,0.433169,0.112772,0,0
27400,7.933070,0.112037,0,0
27500,101.249828,0.271419,1,0
27600,1.195369,0.270594,0,0
27700,8.692351,0.269611,0,0
27800,1.259799,0.268616,0,0
27900,6.638512,0.267548,0,0
28000,155.564893,0.469692,1,0
28100,4.441831,0.468461,0,0
28200,5.275573,0.467137,0,0
28300,4.343735,0.465609,0,0
28400,2.866903,0.463930,0,0
28500,153.710388,0.664011,1,1
28600,4.474115,0.662055,0,1
28700,4.871850,0.659952,0,1
28800,0.491476,0.657619,0,1
28900,2.475631,0.655047,0,1
